"date","gender","age","incentive","amount","amount_possible"
2015-01-08,Male,20,Activity,3,5
2015-01-08,Male,27,Activity,3,5
2015-01-08,Male,26,Sleep,1,3
2015-01-08,Male,26,Food,2,4
2015-01-08,Male,28,Sleep,1,3
2015-01-08,Female,22,Sleep,1,3
2015-01-08,Female,53,Activity,3,5
2015-01-08,Male,35,Sleep,2,3
2015-01-08,Female,25,Food,1,4
2015-01-08,Male,37,Food,2,4
2015-01-08,Female,29,Activity,3,5
2015-01-08,Female,29,Sleep,2,3
2015-01-08,Female,29,Food,2,4
2015-01-08,Male,24,Activity,4,5
2015-01-08,Male,26,Food,2,4
2015-01-08,Male,45,Sleep,2,3
2015-01-08,Male,33,Activity,3,5
2015-01-08,Male,33,Sleep,1,3
2015-01-08,Female,55,Activity,1,5
2015-01-08,Male,22,Sleep,2,3
2015-01-08,Male,20,Activity,3,5
2015-01-08,Male,20,Food,1,4
2015-01-08,Male,37,Activity,3,5
2015-01-08,Male,37,Food,2,4
2015-01-08,Male,36,Activity,2,5
2015-01-08,Male,36,Sleep,1,3
2015-01-08,Female,41,Activity,4,5
2015-01-08,Female,41,Food,2,4
2015-01-08,Male,48,Activity,2,5
2015-01-08,Male,48,Sleep,2,3
2015-01-08,Male,48,Food,1,4
2015-01-08,Male,55,Sleep,2,3
2015-01-08,Male,55,Food,1,4
2015-01-08,Male,53,Sleep,1,3
2015-01-08,Male,53,Activity,1,5
2015-01-08,Male,53,Sleep,1,3
2015-01-08,Male,53,Food,2,4
2015-01-08,Male,37,Activity,1,5
2015-01-08,Male,37,Sleep,1,3
2015-01-08,Male,37,Food,1,4
2015-01-08,Male,55,Sleep,1,3
2015-01-08,Male,53,Activity,2,5
2015-01-09,Female,50,Food,2,4
2015-01-09,Female,41,Activity,1,5
2015-01-09,Female,41,Food,1,4
2015-01-09,Male,57,Food,2,4
2015-01-09,Male,40,Sleep,2,3
2015-01-09,Male,40,Food,2,4
2015-01-09,Female,34,Activity,2,5
2015-01-09,Female,34,Sleep,2,3
2015-01-09,Female,26,Food,1,4
2015-01-09,Male,37,Activity,2,5
2015-01-09,Male,37,Food,2,4
2015-01-09,Male,51,Activity,1,5
2015-01-09,Male,51,Food,2,4
2015-01-09,Male,25,Sleep,2,3
2015-01-09,Male,25,Food,1,4
2015-01-09,Male,46,Activity,3,5
2015-01-09,Male,46,Food,3,4
2015-01-09,Female,47,Activity,2,5
2015-01-09,Female,47,Food,2,4
2015-01-09,Female,24,Food,2,4
2015-01-09,Male,44,Activity,3,5
2015-01-09,Male,44,Food,2,4
2015-01-09,Male,27,Food,1,4
2015-01-09,Male,25,Activity,3,5
2015-01-09,Male,25,Food,2,4
2015-01-09,Male,57,Food,1,4
2015-01-09,Female,58,Food,1,4
2015-01-09,Male,19,Sleep,1,3
2015-01-09,Male,19,Food,1,4
2015-01-09,Female,20,Food,1,4
2015-01-09,Male,30,Activity,3,5
2015-01-09,Male,30,Sleep,1,3
2015-01-09,Male,57,Activity,3,5
2015-01-09,Male,51,Food,2,4
2015-01-09,Male,24,Activity,2,5
2015-01-09,Male,24,Sleep,1,3
2015-01-09,Female,38,Activity,4,5
2015-01-09,Male,57,Food,1,4
2015-01-09,Male,36,Activity,2,5
2015-01-09,Male,36,Sleep,2,3
2015-01-09,Female,20,Activity,2,5
2015-01-09,Male,30,Sleep,2,3
2015-01-09,Female,32,Food,2,4
2015-01-09,Female,22,Sleep,1,3
2015-01-09,Female,22,Food,1,4
2015-01-09,Female,30,Sleep,1,3
2015-01-09,Female,30,Food,3,4
2015-01-09,Female,39,Activity,2,5
2015-01-09,Female,39,Sleep,2,3
2015-01-09,Male,52,Activity,3,5
2015-01-09,Female,50,Activity,3,5
2015-01-09,Female,50,Food,1,4
2015-01-09,Male,54,Activity,1,5
2015-01-09,Male,49,Food,2,4
2015-01-09,Male,51,Activity,2,5
2015-01-09,Male,51,Sleep,1,3
2015-01-09,Male,51,Food,2,4
2015-01-09,Male,21,Activity,2,5
2015-01-09,Female,48,Sleep,1,3
2015-01-09,Female,32,Activity,3,5
2015-01-09,Female,32,Sleep,1,3
2015-01-09,Male,22,Activity,1,5
2015-01-09,Female,29,Sleep,1,3
2015-01-09,Female,29,Food,2,4
2015-01-09,Male,32,Sleep,2,3
2015-01-09,Male,32,Food,1,4
2015-01-09,Male,33,Food,2,4
2015-01-09,Female,35,Activity,2,5
2015-01-09,Male,54,Activity,2,5
2015-01-09,Male,28,Sleep,2,3
2015-01-09,Male,22,Activity,3,5
2015-01-09,Male,20,Activity,3,5
2015-01-09,Male,20,Food,2,4
2015-01-09,Male,52,Activity,1,5
2015-01-09,Male,27,Sleep,2,3
2015-01-09,Male,26,Sleep,1,3
2015-01-09,Male,26,Food,1,4
2015-01-09,Female,22,Sleep,1,3
2015-01-09,Female,22,Food,2,4
2015-01-09,Female,53,Activity,3,5
2015-01-09,Female,44,Activity,2,5
2015-01-09,Male,35,Sleep,2,3
2015-01-09,Male,37,Activity,2,5
2015-01-09,Male,24,Food,2,4
2015-01-09,Male,26,Activity,3,5
2015-01-09,Male,26,Sleep,1,3
2015-01-09,Male,26,Food,1,4
2015-01-09,Male,45,Sleep,1,3
2015-01-09,Male,33,Food,2,4
2015-01-09,Female,55,Activity,1,5
2015-01-09,Male,22,Sleep,2,3
2015-01-09,Male,22,Food,1,4
2015-01-09,Male,37,Activity,2,5
2015-01-09,Male,37,Food,3,4
2015-01-09,Male,36,Activity,3,5
2015-01-09,Female,41,Sleep,1,3
2015-01-09,Male,48,Activity,3,5
2015-01-09,Male,48,Food,2,4
2015-01-09,Male,55,Activity,2,5
2015-01-09,Male,55,Food,2,4
2015-01-09,Male,53,Sleep,1,3
2015-01-09,Male,53,Food,2,4
2015-01-09,Male,37,Food,3,4
2015-01-09,Male,55,Sleep,1,3
2015-01-10,Female,50,Sleep,1,3
2015-01-10,Female,34,Sleep,2,3
2015-01-10,Female,34,Food,2,4
2015-01-10,Male,37,Activity,1,5
2015-01-10,Female,22,Activity,1,5
2015-01-10,Female,22,Food,2,4
2015-01-10,Male,51,Activity,2,5
2015-01-10,Male,25,Sleep,2,3
2015-01-10,Male,25,Food,2,4
2015-01-10,Male,46,Sleep,2,3
2015-01-10,Male,18,Activity,4,5
2015-01-10,Male,18,Food,1,4
2015-01-10,Female,24,Activity,3,5
2015-01-10,Male,44,Activity,2,5
2015-01-10,Male,44,Food,2,4
2015-01-10,Male,42,Food,2,4
2015-01-10,Male,27,Activity,1,5
2015-01-10,Male,28,Activity,4,5
2015-01-10,Male,56,Activity,2,5
2015-01-10,Male,25,Food,1,4
2015-01-10,Female,58,Activity,1,5
2015-01-10,Female,58,Sleep,1,3
2015-01-10,Female,50,Food,2,4
2015-01-10,Male,19,Activity,2,5
2015-01-10,Male,19,Food,1,4
2015-01-10,Male,30,Sleep,1,3
2015-01-10,Male,51,Activity,2,5
2015-01-10,Male,24,Sleep,1,3
2015-01-10,Male,42,Activity,3,5
2015-01-10,Female,38,Activity,2,5
2015-01-10,Female,38,Food,2,4
2015-01-10,Male,57,Sleep,1,3
2015-01-10,Male,36,Activity,2,5
2015-01-10,Female,20,Activity,2,5
2015-01-10,Female,20,Food,1,4
2015-01-10,Male,30,Food,2,4
2015-01-10,Male,23,Food,1,4
2015-01-10,Female,40,Activity,1,5
2015-01-10,Female,40,Food,1,4
2015-01-10,Male,28,Food,1,4
2015-01-10,Female,32,Sleep,2,3
2015-01-10,Female,22,Activity,1,5
2015-01-10,Female,30,Activity,1,5
2015-01-10,Female,30,Food,1,4
2015-01-10,Male,52,Activity,2,5
2015-01-10,Male,52,Food,1,4
2015-01-10,Male,43,Food,2,4
2015-01-10,Male,49,Sleep,2,3
2015-01-10,Female,50,Activity,3,5
2015-01-10,Male,54,Activity,2,5
2015-01-10,Male,54,Sleep,1,3
2015-01-10,Female,52,Sleep,1,3
2015-01-10,Male,51,Sleep,1,3
2015-01-10,Female,48,Activity,3,5
2015-01-10,Female,48,Sleep,1,3
2015-01-10,Female,32,Activity,3,5
2015-01-10,Male,52,Sleep,1,3
2015-01-10,Male,52,Food,1,4
2015-01-10,Male,22,Food,1,4
2015-01-10,Female,29,Activity,1,5
2015-01-10,Female,29,Food,2,4
2015-01-10,Male,33,Sleep,1,3
2015-01-10,Female,32,Activity,3,5
2015-01-10,Female,32,Sleep,1,3
2015-01-10,Female,35,Activity,4,5
2015-01-10,Male,27,Activity,3,5
2015-01-10,Male,54,Activity,3,5
2015-01-10,Male,54,Sleep,1,3
2015-01-10,Male,28,Sleep,1,3
2015-01-10,Male,22,Activity,1,5
2015-01-10,Male,22,Sleep,1,3
2015-01-10,Male,20,Sleep,1,3
2015-01-10,Male,20,Food,2,4
2015-01-10,Male,52,Sleep,1,3
2015-01-10,Male,27,Activity,4,5
2015-01-10,Male,27,Food,2,4
2015-01-10,Male,28,Activity,2,5
2015-01-10,Female,53,Sleep,2,3
2015-01-10,Female,53,Food,2,4
2015-01-10,Female,44,Activity,2,5
2015-01-10,Male,35,Sleep,2,3
2015-01-10,Male,45,Food,1,4
2015-01-10,Male,24,Activity,3,5
2015-01-10,Male,54,Activity,2,5
2015-01-10,Male,54,Sleep,1,3
2015-01-10,Male,45,Food,1,4
2015-01-10,Male,33,Activity,2,5
2015-01-10,Male,33,Food,2,4
2015-01-10,Female,55,Activity,2,5
2015-01-10,Male,22,Activity,2,5
2015-01-10,Male,37,Activity,1,5
2015-01-10,Male,37,Food,2,4
2015-01-10,Female,41,Activity,3,5
2015-01-10,Female,41,Sleep,2,3
2015-01-10,Male,51,Activity,1,5
2015-01-10,Male,48,Food,1,4
2015-01-10,Male,53,Activity,3,5
2015-01-10,Male,53,Activity,2,5
2015-01-10,Male,53,Food,1,4
2015-01-10,Male,53,Food,2,4
2015-01-11,Female,50,Activity,1,5
2015-01-11,Female,41,Activity,2,5
2015-01-11,Female,41,Sleep,1,3
2015-01-11,Female,41,Food,1,4
2015-01-11,Female,34,Sleep,1,3
2015-01-11,Male,40,Food,2,4
2015-01-11,Female,34,Activity,3,5
2015-01-11,Female,34,Food,2,4
2015-01-11,Female,26,Sleep,1,3
2015-01-11,Female,22,Food,1,4
2015-01-11,Male,51,Sleep,1,3
2015-01-11,Male,51,Food,1,4
2015-01-11,Male,25,Activity,3,5
2015-01-11,Male,38,Sleep,1,3
2015-01-11,Male,44,Sleep,1,3
2015-01-11,Male,44,Food,2,4
2015-01-11,Male,42,Food,2,4
2015-01-11,Male,28,Activity,1,5
2015-01-11,Male,28,Food,2,4
2015-01-11,Male,25,Sleep,1,3
2015-01-11,Male,57,Food,1,4
2015-01-11,Female,50,Sleep,1,3
2015-01-11,Male,19,Activity,1,5
2015-01-11,Male,30,Sleep,2,3
2015-01-11,Male,57,Sleep,1,3
2015-01-11,Male,51,Food,2,4
2015-01-11,Male,24,Food,1,4
2015-01-11,Female,38,Activity,2,5
2015-01-11,Male,57,Activity,1,5
2015-01-11,Male,36,Activity,3,5
2015-01-11,Male,36,Sleep,2,3
2015-01-11,Male,30,Activity,3,5
2015-01-11,Male,30,Food,1,4
2015-01-11,Male,23,Activity,2,5
2015-01-11,Female,32,Activity,1,5
2015-01-11,Female,22,Food,1,4
2015-01-11,Female,30,Activity,1,5
2015-01-11,Male,52,Sleep,1,3
2015-01-11,Male,43,Food,1,4
2015-01-11,Male,49,Activity,2,5
2015-01-11,Female,50,Food,1,4
2015-01-11,Male,54,Activity,2,5
2015-01-11,Male,49,Activity,2,5
2015-01-11,Male,49,Sleep,1,3
2015-01-11,Male,21,Food,1,4
2015-01-11,Female,32,Food,1,4
2015-01-11,Male,52,Activity,2,5
2015-01-11,Male,22,Food,2,4
2015-01-11,Male,32,Activity,1,5
2015-01-11,Male,32,Sleep,2,3
2015-01-11,Male,32,Food,2,4
2015-01-11,Male,33,Activity,1,5
2015-01-11,Female,32,Food,2,4
2015-01-11,Female,35,Activity,2,5
2015-01-11,Male,27,Activity,1,5
2015-01-11,Male,54,Activity,2,5
2015-01-11,Male,54,Sleep,1,3
2015-01-11,Male,28,Sleep,1,3
2015-01-11,Male,28,Food,2,4
2015-01-11,Female,36,Sleep,1,3
2015-01-11,Male,22,Sleep,1,3
2015-01-11,Male,20,Sleep,1,3
2015-01-11,Male,52,Sleep,1,3
2015-01-11,Male,27,Activity,2,5
2015-01-11,Male,27,Sleep,1,3
2015-01-11,Male,26,Sleep,2,3
2015-01-11,Female,22,Food,1,4
2015-01-11,Female,53,Sleep,1,3
2015-01-11,Female,44,Sleep,1,3
2015-01-11,Female,44,Food,2,4
2015-01-11,Male,35,Activity,2,5
2015-01-11,Female,25,Activity,2,5
2015-01-11,Female,29,Activity,3,5
2015-01-11,Male,45,Food,2,4
2015-01-11,Male,24,Sleep,1,3
2015-01-11,Male,26,Sleep,1,3
2015-01-11,Male,33,Sleep,1,3
2015-01-11,Female,55,Food,1,4
2015-01-11,Male,20,Activity,2,5
2015-01-11,Male,20,Sleep,1,3
2015-01-11,Male,20,Food,2,4
2015-01-11,Male,37,Activity,1,5
2015-01-11,Male,36,Sleep,1,3
2015-01-11,Female,41,Food,2,4
2015-01-11,Male,51,Sleep,1,3
2015-01-11,Male,53,Sleep,1,3
2015-01-11,Male,53,Sleep,1,3
2015-01-11,Male,37,Activity,2,5
2015-01-12,Female,50,Sleep,1,3
2015-01-12,Female,41,Food,1,4
2015-01-12,Female,34,Activity,3,5
2015-01-12,Female,34,Food,2,4
2015-01-12,Male,40,Activity,1,5
2015-01-12,Male,40,Food,1,4
2015-01-12,Female,26,Food,2,4
2015-01-12,Male,37,Food,1,4
2015-01-12,Male,51,Sleep,1,3
2015-01-12,Male,25,Activity,3,5
2015-01-12,Male,25,Food,2,4
2015-01-12,Male,18,Sleep,2,3
2015-01-12,Male,18,Food,1,4
2015-01-12,Female,47,Sleep,1,3
2015-01-12,Female,24,Sleep,2,3
2015-01-12,Male,42,Activity,2,5
2015-01-12,Male,42,Food,1,4
2015-01-12,Male,27,Activity,2,5
2015-01-12,Male,27,Food,1,4
2015-01-12,Male,28,Sleep,2,3
2015-01-12,Male,56,Food,1,4
2015-01-12,Male,25,Activity,2,5
2015-01-12,Female,50,Activity,3,5
2015-01-12,Female,50,Food,1,4
2015-01-12,Female,20,Activity,2,5
2015-01-12,Male,30,Activity,1,5
2015-01-12,Male,51,Activity,2,5
2015-01-12,Male,51,Sleep,1,3
2015-01-12,Male,42,Activity,2,5
2015-01-12,Female,38,Activity,2,5
2015-01-12,Male,57,Activity,1,5
2015-01-12,Female,20,Activity,2,5
2015-01-12,Female,20,Sleep,1,3
2015-01-12,Female,20,Food,1,4
2015-01-12,Male,30,Food,2,4
2015-01-12,Male,23,Food,2,4
2015-01-12,Female,40,Activity,1,5
2015-01-12,Male,28,Sleep,1,3
2015-01-12,Female,22,Sleep,1,3
2015-01-12,Female,39,Activity,3,5
2015-01-12,Male,49,Activity,4,5
2015-01-12,Male,49,Food,2,4
2015-01-12,Female,50,Activity,2,5
2015-01-12,Male,54,Activity,3,5
2015-01-12,Male,54,Food,1,4
2015-01-12,Female,52,Sleep,2,3
2015-01-12,Female,52,Food,1,4
2015-01-12,Male,49,Activity,2,5
2015-01-12,Male,49,Sleep,2,3
2015-01-12,Male,51,Activity,3,5
2015-01-12,Male,21,Food,1,4
2015-01-12,Female,48,Food,1,4
2015-01-12,Female,32,Activity,1,5
2015-01-12,Male,22,Sleep,1,3
2015-01-12,Male,22,Food,2,4
2015-01-12,Male,32,Food,1,4
2015-01-12,Male,33,Food,2,4
2015-01-12,Female,32,Activity,4,5
2015-01-12,Female,35,Sleep,1,3
2015-01-12,Female,35,Food,2,4
2015-01-12,Male,28,Food,1,4
2015-01-12,Male,20,Activity,2,5
2015-01-12,Male,20,Sleep,1,3
2015-01-12,Male,52,Sleep,1,3
2015-01-12,Male,27,Sleep,1,3
2015-01-12,Male,26,Activity,3,5
2015-01-12,Female,22,Activity,1,5
2015-01-12,Female,22,Food,1,4
2015-01-12,Female,53,Activity,2,5
2015-01-12,Female,53,Sleep,1,3
2015-01-12,Female,53,Food,2,4
2015-01-12,Female,44,Sleep,1,3
2015-01-12,Female,44,Food,2,4
2015-01-12,Male,35,Food,2,4
2015-01-12,Male,37,Activity,2,5
2015-01-12,Male,37,Sleep,1,3
2015-01-12,Male,45,Sleep,1,3
2015-01-12,Male,24,Activity,2,5
2015-01-12,Male,24,Food,2,4
2015-01-12,Male,54,Activity,1,5
2015-01-12,Male,54,Food,2,4
2015-01-12,Male,26,Activity,3,5
2015-01-12,Male,26,Food,1,4
2015-01-12,Male,45,Activity,4,5
2015-01-12,Female,55,Sleep,1,3
2015-01-12,Male,22,Activity,2,5
2015-01-12,Male,20,Activity,2,5
2015-01-12,Male,37,Activity,2,5
2015-01-12,Male,51,Activity,2,5
2015-01-12,Male,51,Sleep,1,3
2015-01-12,Male,51,Food,1,4
2015-01-12,Male,55,Activity,2,5
2015-01-12,Male,53,Sleep,1,3
2015-01-12,Male,53,Activity,2,5
2015-01-12,Male,53,Sleep,1,3
2015-01-12,Male,37,Sleep,1,3
2015-01-12,Male,55,Sleep,1,3
2015-01-13,Female,34,Sleep,1,3
2015-01-13,Female,34,Food,2,4
2015-01-13,Male,37,Activity,4,5
2015-01-13,Female,22,Activity,3,5
2015-01-13,Male,51,Activity,1,5
2015-01-13,Male,25,Sleep,1,3
2015-01-13,Male,38,Activity,3,5
2015-01-13,Male,38,Sleep,2,3
2015-01-13,Male,18,Sleep,1,3
2015-01-13,Female,24,Sleep,2,3
2015-01-13,Male,44,Sleep,2,3
2015-01-13,Male,44,Food,1,4
2015-01-13,Male,56,Food,1,4
2015-01-13,Male,42,Activity,2,5
2015-01-13,Male,27,Sleep,2,3
2015-01-13,Male,27,Food,1,4
2015-01-13,Male,28,Sleep,1,3
2015-01-13,Male,56,Activity,2,5
2015-01-13,Male,57,Activity,1,5
2015-01-13,Male,57,Food,1,4
2015-01-13,Female,58,Sleep,1,3
2015-01-13,Male,19,Activity,1,5
2015-01-13,Male,19,Food,1,4
2015-01-13,Female,20,Food,2,4
2015-01-13,Male,30,Activity,3,5
2015-01-13,Male,30,Sleep,1,3
2015-01-13,Male,57,Activity,2,5
2015-01-13,Male,51,Sleep,1,3
2015-01-13,Male,24,Activity,4,5
2015-01-13,Male,24,Food,1,4
2015-01-13,Male,42,Activity,2,5
2015-01-13,Female,38,Activity,3,5
2015-01-13,Male,57,Activity,3,5
2015-01-13,Male,57,Sleep,1,3
2015-01-13,Male,57,Food,1,4
2015-01-13,Male,36,Activity,4,5
2015-01-13,Female,20,Activity,4,5
2015-01-13,Female,20,Sleep,1,3
2015-01-13,Female,20,Food,2,4
2015-01-13,Male,30,Food,1,4
2015-01-13,Male,23,Activity,3,5
2015-01-13,Male,23,Sleep,2,3
2015-01-13,Male,23,Food,1,4
2015-01-13,Female,32,Activity,2,5
2015-01-13,Female,32,Food,1,4
2015-01-13,Female,30,Activity,3,5
2015-01-13,Female,39,Activity,2,5
2015-01-13,Male,52,Activity,3,5
2015-01-13,Male,52,Sleep,1,3
2015-01-13,Male,43,Activity,1,5
2015-01-13,Male,43,Food,3,4
2015-01-13,Male,49,Food,2,4
2015-01-13,Male,54,Sleep,1,3
2015-01-13,Male,54,Food,2,4
2015-01-13,Male,49,Activity,3,5
2015-01-13,Male,49,Food,1,4
2015-01-13,Male,21,Activity,2,5
2015-01-13,Male,21,Food,1,4
2015-01-13,Female,48,Activity,2,5
2015-01-13,Female,32,Sleep,1,3
2015-01-13,Female,32,Food,1,4
2015-01-13,Male,22,Activity,2,5
2015-01-13,Male,22,Food,2,4
2015-01-13,Female,29,Sleep,1,3
2015-01-13,Male,33,Food,2,4
2015-01-13,Female,35,Food,2,4
2015-01-13,Male,27,Activity,2,5
2015-01-13,Male,28,Activity,3,5
2015-01-13,Female,36,Activity,2,5
2015-01-13,Female,36,Sleep,1,3
2015-01-13,Male,22,Sleep,1,3
2015-01-13,Male,20,Activity,2,5
2015-01-13,Male,20,Food,1,4
2015-01-13,Male,27,Activity,1,5
2015-01-13,Male,27,Sleep,1,3
2015-01-13,Male,26,Activity,2,5
2015-01-13,Male,26,Food,2,4
2015-01-13,Male,28,Activity,3,5
2015-01-13,Female,22,Activity,1,5
2015-01-13,Female,22,Sleep,1,3
2015-01-13,Female,44,Activity,3,5
2015-01-13,Male,35,Activity,2,5
2015-01-13,Male,35,Food,1,4
2015-01-13,Female,25,Sleep,2,3
2015-01-13,Female,29,Sleep,1,3
2015-01-13,Female,29,Food,1,4
2015-01-13,Male,45,Activity,2,5
2015-01-13,Male,45,Activity,4,5
2015-01-13,Male,45,Sleep,1,3
2015-01-13,Male,33,Activity,2,5
2015-01-13,Female,55,Sleep,1,3
2015-01-13,Male,37,Activity,1,5
2015-01-13,Male,37,Sleep,2,3
2015-01-13,Female,41,Activity,3,5
2015-01-13,Male,48,Sleep,1,3
2015-01-13,Male,53,Sleep,1,3
2015-01-13,Male,53,Activity,2,5
2015-01-13,Male,37,Food,1,4
2015-01-13,Male,53,Activity,2,5
2015-01-14,Female,50,Sleep,1,3
2015-01-14,Female,41,Activity,2,5
2015-01-14,Male,57,Sleep,1,3
2015-01-14,Male,57,Food,1,4
2015-01-14,Male,40,Sleep,1,3
2015-01-14,Female,34,Sleep,1,3
2015-01-14,Female,26,Activity,2,5
2015-01-14,Female,26,Food,2,4
2015-01-14,Male,37,Sleep,2,3
2015-01-14,Female,22,Food,1,4
2015-01-14,Male,25,Sleep,1,3
2015-01-14,Male,25,Food,2,4
2015-01-14,Male,38,Activity,1,5
2015-01-14,Male,46,Activity,2,5
2015-01-14,Male,18,Activity,3,5
2015-01-14,Female,47,Activity,2,5
2015-01-14,Female,24,Activity,3,5
2015-01-14,Male,56,Activity,1,5
2015-01-14,Male,56,Sleep,1,3
2015-01-14,Male,42,Activity,2,5
2015-01-14,Male,27,Activity,2,5
2015-01-14,Male,27,Food,1,4
2015-01-14,Male,28,Activity,3,5
2015-01-14,Male,56,Activity,1,5
2015-01-14,Male,56,Food,2,4
2015-01-14,Male,25,Activity,3,5
2015-01-14,Male,25,Sleep,1,3
2015-01-14,Male,57,Sleep,1,3
2015-01-14,Female,58,Sleep,1,3
2015-01-14,Male,19,Activity,3,5
2015-01-14,Male,19,Food,2,4
2015-01-14,Female,20,Food,2,4
2015-01-14,Male,30,Activity,1,5
2015-01-14,Male,30,Food,1,4
2015-01-14,Male,57,Food,1,4
2015-01-14,Male,51,Activity,2,5
2015-01-14,Male,51,Sleep,1,3
2015-01-14,Male,24,Sleep,1,3
2015-01-14,Male,42,Activity,3,5
2015-01-14,Female,38,Food,2,4
2015-01-14,Male,36,Food,2,4
2015-01-14,Female,20,Activity,2,5
2015-01-14,Female,20,Food,2,4
2015-01-14,Male,23,Activity,3,5
2015-01-14,Male,28,Activity,2,5
2015-01-14,Male,28,Sleep,1,3
2015-01-14,Male,28,Food,2,4
2015-01-14,Female,32,Sleep,1,3
2015-01-14,Female,32,Food,2,4
2015-01-14,Female,22,Activity,2,5
2015-01-14,Female,22,Sleep,2,3
2015-01-14,Female,22,Food,2,4
2015-01-14,Male,52,Activity,1,5
2015-01-14,Male,43,Food,2,4
2015-01-14,Male,49,Sleep,1,3
2015-01-14,Female,50,Sleep,1,3
2015-01-14,Male,54,Sleep,1,3
2015-01-14,Male,49,Sleep,1,3
2015-01-14,Male,51,Sleep,1,3
2015-01-14,Male,21,Activity,3,5
2015-01-14,Male,21,Sleep,1,3
2015-01-14,Male,21,Food,2,4
2015-01-14,Female,48,Activity,2,5
2015-01-14,Female,32,Activity,2,5
2015-01-14,Male,52,Activity,3,5
2015-01-14,Male,22,Activity,2,5
2015-01-14,Male,22,Sleep,2,3
2015-01-14,Female,29,Activity,2,5
2015-01-14,Male,32,Activity,3,5
2015-01-14,Male,32,Food,2,4
2015-01-14,Male,33,Activity,3,5
2015-01-14,Female,32,Food,2,4
2015-01-14,Female,35,Sleep,2,3
2015-01-14,Male,27,Activity,3,5
2015-01-14,Male,27,Sleep,1,3
2015-01-14,Male,54,Activity,3,5
2015-01-14,Male,54,Sleep,2,3
2015-01-14,Female,36,Activity,3,5
2015-01-14,Male,22,Activity,3,5
2015-01-14,Male,20,Activity,2,5
2015-01-14,Male,20,Sleep,1,3
2015-01-14,Male,20,Food,2,4
2015-01-14,Male,26,Activity,4,5
2015-01-14,Male,26,Sleep,1,3
2015-01-14,Male,28,Sleep,1,3
2015-01-14,Male,28,Food,1,4
2015-01-14,Female,22,Activity,2,5
2015-01-14,Female,22,Sleep,1,3
2015-01-14,Female,22,Food,2,4
2015-01-14,Female,53,Activity,1,5
2015-01-14,Female,53,Food,1,4
2015-01-14,Male,35,Food,1,4
2015-01-14,Male,37,Food,2,4
2015-01-14,Female,29,Sleep,1,3
2015-01-14,Female,29,Food,1,4
2015-01-14,Male,45,Sleep,2,3
2015-01-14,Male,54,Food,2,4
2015-01-14,Male,26,Activity,3,5
2015-01-14,Male,26,Sleep,1,3
2015-01-14,Male,26,Food,2,4
2015-01-14,Male,45,Activity,3,5
2015-01-14,Male,33,Activity,3,5
2015-01-14,Male,33,Sleep,1,3
2015-01-14,Female,55,Sleep,1,3
2015-01-14,Male,22,Activity,2,5
2015-01-14,Male,20,Activity,1,5
2015-01-14,Male,20,Sleep,2,3
2015-01-14,Male,36,Sleep,1,3
2015-01-14,Male,51,Activity,2,5
2015-01-14,Male,51,Food,2,4
2015-01-14,Male,55,Sleep,1,3
2015-01-14,Male,55,Food,1,4
2015-01-14,Male,53,Sleep,1,3
2015-01-14,Male,55,Activity,2,5
2015-01-14,Male,53,Sleep,1,3
2015-01-15,Female,34,Activity,4,5
2015-01-15,Male,40,Activity,3,5
2015-01-15,Male,40,Sleep,1,3
2015-01-15,Female,26,Activity,2,5
2015-01-15,Female,26,Sleep,1,3
2015-01-15,Female,26,Food,2,4
2015-01-15,Male,37,Activity,3,5
2015-01-15,Male,37,Sleep,1,3
2015-01-15,Male,37,Food,2,4
2015-01-15,Female,22,Food,1,4
2015-01-15,Male,51,Food,2,4
2015-01-15,Male,25,Activity,3,5
2015-01-15,Male,46,Activity,3,5
2015-01-15,Male,46,Food,2,4
2015-01-15,Female,24,Activity,1,5
2015-01-15,Male,56,Activity,3,5
2015-01-15,Male,56,Sleep,1,3
2015-01-15,Male,56,Food,2,4
2015-01-15,Male,42,Activity,2,5
2015-01-15,Male,27,Activity,3,5
2015-01-15,Male,27,Food,2,4
2015-01-15,Male,28,Activity,3,5
2015-01-15,Male,28,Sleep,2,3
2015-01-15,Male,28,Food,1,4
2015-01-15,Male,56,Sleep,2,3
2015-01-15,Male,25,Sleep,1,3
2015-01-15,Female,58,Activity,3,5
2015-01-15,Female,50,Sleep,1,3
2015-01-15,Female,50,Food,1,4
2015-01-15,Male,30,Activity,2,5
2015-01-15,Male,51,Activity,2,5
2015-01-15,Male,24,Sleep,1,3
2015-01-15,Male,42,Activity,3,5
2015-01-15,Male,42,Sleep,1,3
2015-01-15,Female,38,Sleep,2,3
2015-01-15,Female,38,Food,1,4
2015-01-15,Male,57,Food,2,4
2015-01-15,Male,36,Food,2,4
2015-01-15,Female,20,Sleep,1,3
2015-01-15,Male,30,Activity,2,5
2015-01-15,Female,40,Sleep,2,3
2015-01-15,Male,28,Sleep,2,3
2015-01-15,Female,32,Sleep,1,3
2015-01-15,Female,22,Activity,3,5
2015-01-15,Female,22,Food,1,4
2015-01-15,Female,30,Sleep,1,3
2015-01-15,Female,30,Food,2,4
2015-01-15,Male,43,Sleep,1,3
2015-01-15,Male,43,Food,2,4
2015-01-15,Female,50,Sleep,1,3
2015-01-15,Female,50,Food,1,4
2015-01-15,Male,54,Sleep,1,3
2015-01-15,Female,52,Sleep,1,3
2015-01-15,Male,21,Food,2,4
